
 Lista de Imóveis da Caixa;;Data de geração:;19/09/2025;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1444412555584 ;MG ;UBERLANDIA ;NOVO MUNDO ; AVENIDA A  ATUAL AVENIDA UBIRAJARA ZACHAR, N. S/Nº, LT06, QD 14 ;215.412,23;338.000,00;36.27;Terreno, 0.00 de área total, 0.00 de área privativa, 300.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444412555584
 8444420406701 ;MG ;UBERLANDIA ;LOT JARDIM CELIA ;RUA DAS CALIANDRAS, N. 175, CS 02, QD 06, LT 30 ;156.844,10;236.000,00;33.55;Casa, 95.00 de área total, 65.00 de área privativa, 125.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420406701
 1555522305975 ;MG ;UBERLANDIA ;COND GAVEA HILL II ;RUA FLOR DA NOITE, N. 65, LT 04 QD F ;2.950.000,00;2.950.000,00;0.00;Prédio, 389.08 de área total, 389.08 de área privativa, 515.24 de área do terreno, a.serv.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555522305975
 8444414896956 ;MG ;UBERLANDIA ;Santa Mônica II ;RUA CAMALEAO, N. 306, ;397.000,00;397.000,00;0.00;Casa, 210.68 de área total, 58.96 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414896956
 8787705248848 ;MG ;UBERLANDIA ;MOINHO D VENTO ;AVENIDA DOS EUCALIPTOS, N. 1140, Apto 103, BL 19 ;173.000,00;173.000,00;0.00;Apartamento, 65.32 de área total, 47.47 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705248848
 8787710931828 ;MG ;UBERLANDIA ;MOINHO DE VENTO ;RUA JOAO RODRIGUES DE CASTRO, N. 105, Apto 303, BL 11 ;170.000,00;170.000,00;0.00;Apartamento, 58.70 de área total, 41.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710931828
 1555513000415 ;MG ;UBERLANDIA ;JARDIM PATRICIA ;RUA HERCIO MARTINS GOMIDE, N. 55, LT 20 QD 68 ;342.057,63;342.057,63;0.00;Casa, 128.33 de área total, 128.33 de área privativa, 250.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555513000415
 8444412380715 ;MG ;UBERLANDIA ;JARDIM PATRICIA ;AVENIDA DO OLEO, N. 361, Apto 302, BLOCO 18 ;208.000,00;208.000,00;0.00;Apartamento, 70.64 de área total, 70.64 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412380715
 8787708308183 ;MG ;UBERLANDIA ;JARDIM PATRICIA ;RUA JOAO RODRIGUES DE CASTRO, N. 105, Apto 204, BL 01 VG 11 ;205.000,00;205.000,00;0.00;Apartamento, 58.70 de área total, 41.14 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708308183
 8444433204711 ;MG ;UBERLANDIA ;TOCANTINS ;RUA DOCELINO DE FREITAS COSTA, N. 1038, CS 02 LT 36 QD 55 ;210.000,00;210.000,00;0.00;Casa, 91.96 de área total, 49.46 de área privativa, 91.96 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444433204711
 8787711610456 ;MG ;UBERLANDIA ;PANORAMA ;RUA DOS IPES, N. 450, Apto 305, LT 23 QD 01 ;218.000,00;218.000,00;0.00;Apartamento, 73.30 de área total, 54.00 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711610456
 8444422585700 ;MG ;UBERLANDIA ;JARDIM CANAA ;RUA TABOR, N. 243, CS 01, LT 17, QD 33 ;165.000,00;165.000,00;0.00;Casa, 41.69 de área total, 45.24 de área privativa, 72.13 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422585700
 1555537899728 ;MG ;UBERLANDIA ;LARANJEIRAS ; AVENIDA DO CORINTO, N. 350, Apto 104, BL 12 LT 01 QD 01 ;252.000,00;252.000,00;0.00;Apartamento, 70.27 de área total, 70.27 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555537899728
 8787704982491 ;MG ;UBERLANDIA ;LARANJEIRAS ;AVENIDA CASTELA, N. 194, Apto 802, PAV 8 BL  A VG 77 ;232.000,00;232.000,00;0.00;Apartamento, 65.12 de área total, 42.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704982491
 8787705537645 ;MG ;UBERLANDIA ;LARANJEIRAS ;RUA DOLORITA ELIAS DO NASCIMENTO, N. 200, Apto 203, BL 06 ;155.000,00;155.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705537645
 8555525137397 ;MG ;UBERLANDIA ;GAVEA ;RUA LUIZ FUAD ABIB, N. 105, Apto 404, BL 33 ;148.000,00;148.000,00;0.00;Apartamento, 0.00 de área total, 43.62 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555525137397
 8555537026773 ;MG ;UBERLANDIA ;JARDIM HOLANDA ;ALAMEDA PAULO CESAR SANTANA, N. 530, Apto 302, BL 14 ;158.000,00;158.000,00;0.00;Apartamento, 62.10 de área total, 43.39 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537026773
 8787708271107 ;MG ;UBERLANDIA ;JARDIM HOLANDA ;ALAMEDA JOSE DE OLIVEIRA GUIMARAES, N. 900, Apto 202, BL 01 ;155.000,00;155.000,00;0.00;Apartamento, 0.00 de área total, 43.17 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708271107
 8787715774470 ;MG ;UBERLANDIA ;JARDIM HOLANDA ;ALAMEDA JOSE DE OLIVEIRA GUIMARAES, N. 1148, Apto 104, PAV 1 BL 03 VG 37 ;233.000,00;233.000,00;0.00;Apartamento, 79.44 de área total, 57.24 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787715774470
 8787713636088 ;MG ;UBERLANDIA ;JARDIM EUROPA ;RUA ALFREDO VIEIRA, N. 280, Apto 512, PAV 4 BL A VG 15 ;169.000,00;169.000,00;0.00;Apartamento, 75.76 de área total, 56.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713636088
 8787711115781 ;MG ;UBERLANDIA ;LOTEAMENTO RESIDENCIAL PEQUIS ;RUA RAPOSA-DO-CAMPO, N. 151, Apto 308, BL 04 ;145.000,00;145.000,00;0.00;Apartamento, 63.11 de área total, 47.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711115781
 8787706660980 ;MG ;UBERLANDIA ;GRAND VILLE ;RUA HARPIA, N. 40, Apto 101, BL.10 VG. 170 LOTE 2B QD.05 ;175.000,00;175.000,00;0.00;Apartamento, 65.53 de área total, 46.52 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706660980
 8787710221200 ;MG ;UBERLANDIA ;MANSOUR III ;RUA WEBERSON ARANTES (ANTIGA RUA 1A3-02), N. 505, QD 03 LT 38 ;161.000,00;161.000,00;0.00;Casa, 47.52 de área total, 47.52 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710221200
 8444415874450 ;MG ;UBERLANDIA ;NOSSA SENHORA APARECIDA ;RUA FELICIANO DE MORAIS, N. 2542, Apto 204, LT 13 14 QD 51 ;230.763,25;230.000,00;0.00;Apartamento, 0.00 de área total, 73.81 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415874450
 8444430332140 ;MG ;UBERLANDIA ;GAVEA SUL ; RUA PROF MARIA CELIA CENCE, N. 160, Apto 303, BL 41 ;148.020,76;147.000,00;0.00;Apartamento, 41.14 de área total, 41.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444430332140
 8444405122803 ;MG ;UBERLANDIA ;SANTO ANTONIO ;AVENIDA CHADI FAD, N. 1185, Apto 203, ;160.232,41;159.000,00;0.00;Apartamento, 79.63 de área total, 59.87 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405122803
 8787708298218 ;MG ;UBERLANDIA ;MOINHO D VENTO ; RUA JOAO RODRIGUES DE CASTRO, N. 105, Apto 301, BL 06 ;144.565,65;140.000,00;0.00;Apartamento, 41.14 de área total, 41.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708298218
 8787707538908 ;MG ;UBERLANDIA ;JARDIM EUROPA ;RUA MARCO AURELIO RESENDE DOS SANTOS, N. 330, Apto 804, BL 03 ;199.459,10;193.000,00;0.00;Apartamento, 73.86 de área total, 55.78 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707538908
 8555536425410 ;MG ;UBERLANDIA ;CHACARAS TUBALINA E QUARTEL ;AVENIDA PINHO, N. 1.131, Apto 304, PAV 3 BL 03 VG 81 ;150.448,23;145.000,00;0.00;Apartamento, 61.62 de área total, 43.43 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536425410
 8444409120678 ;MG ;UBERLANDIA ;CHACARAS TUBALINA E QUARTEL ;RUA WALDEMAR SILVA, N. 325, Apto 11, BL B ;154.495,97;145.000,00;0.00;Apartamento, 51.70 de área total, 45.52 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409120678
 8787713625663 ;MG ;UBERLANDIA ;MINAS GERAIS ;RUA RUTH ROCHA, N. 93, Apto 1104, BL 03 LT 01B QD 16 ;249.983,47;234.000,00;0.00;Apartamento, 71.29 de área total, 51.91 de área privativa, 0.00 de área do terreno,  2 qto(s), WC.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713625663
 8444432085115 ;MG ;UBERLANDIA ;JARDIM HOLANDA ;ALAMEDA PAULO CESAR SANTANA, N. 885, Apto 406, PAV 4 BL 07 VG 209 ;157.229,62;147.000,00;0.00;Apartamento, 62.43 de área total, 47.02 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444432085115
 8444432835696 ;MG ;UBERLANDIA ;GRAND VILLE ;RUA CIANO, N. 155, Apto 507, TORRE 01 LOT PRAÇA ALTO UMUARAMA ;260.343,15;242.000,00;0.00;Apartamento, 88.18 de área total, 47.98 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444432835696
 8787704851974 ;MG ;UBERLANDIA ;SHOPPING PARK ;RUA PROFESSORA MARIA CELIA CENCE, N. 160, Apto 202, BL 23 VG 744 ;157.979,69;146.000,00;0.00;Apartamento, 58.28 de área total, 41.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704851974
 8787706717230 ;MG ;UBERLANDIA ;SHOPPING PARK ;RUA PROFESSORA MARIA CELIA CENCE, N. 160, Apto 301, BL 44 ;157.729,41;145.000,00;0.00;Apartamento, 41.14 de área total, 41.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706717230
 8787715908069 ;MG ;UBERLANDIA ;CHACARAS TUBALINA E QUARTEL ;RUA JOSE GARIBALDINO, N. 350, Apto 101, BL 29 ;195.404,36;179.000,00;0.00;Apartamento, 65.98 de área total, 47.47 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787715908069
 8787709505152 ;MG ;UBERLANDIA ;MORUMBI ;RUA CARNAUBA, N. 90, Apto 33, BL B ;198.734,74;180.000,00;0.00;Apartamento, 85.60 de área total, 50.50 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709505152
 8787715994275 ;MG ;UBERLANDIA ;CHACARAS TUBALINA E QUARTEL ;RUA JOSE GARIBALDINO, N. 350, Apto 202, PAV 2 BL 06 VG 34 ;190.174,82;171.000,00;0.00;Apartamento, 57.43 de área total, 46.08 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787715994275
 8787701292648 ;MG ;UBERLANDIA ;MORUMBI ;RUA CAMALEAO, N. 660, Apto 03, BL B ;173.000,00;155.000,00;0.00;Apartamento, 114.62 de área total, 57.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701292648
 1155553300040 ;MG ;UBERLANDIA ;MORADA DA COLINA ;RUA DA CARIOCA, N. 1326, Apto 307, STUDIO FLAT VG. 06 QD. 08 ;268.000,00;237.000,00;0.00;Apartamento, 0.00 de área total, 38.42 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1155553300040
 8787712266163 ;MG ;UBERLANDIA ;GRAND VILLE ;RUA ALBATROZ, N. 336, Apto 203, BL 16 ;178.120,68;157.000,00;0.00;Apartamento, 57.95 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712266163
 8787713347540 ;MG ;UBERLANDIA ;JARDIM PATRICIA ; RUA JOAO RODRIGUES DE CASTRO, N. 355, Apto 403, BL 07 ;156.419,60;137.000,00;0.00;Apartamento, 39.30 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713347540
 1444405047137 ;MG ;UBERLANDIA ;SANTA ROSA ; RUA AIRES RIBEIRO, N. 239, ;282.804,10;236.000,00;0.00;Casa, 80.20 de área total, 80.20 de área privativa, 300.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405047137
 8787711845240 ;MG ;UBERLANDIA ;GRAND VILLE ;ALAMEDA DOS MANDARINS, N. 200, Apto 906, BL 02 ;228.447,97;190.000,00;0.00;Apartamento, 64.85 de área total, 44.69 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711845240
 8787708920393 ;MG ;UBERLANDIA ;SHOPPING PARK ;RUA LUIZ ERNANE SCALIA, N. 96, Apto 102, BL 05 ;210.891,68;175.000,00;0.00;Apartamento, 57.88 de área total, 50.76 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708920393
 8555539652124 ;MG ;UBERLANDIA ;LARANJEIRAS ;RUA ARAGON, N. 300, Apto 505, BL D ;216.711,30;170.000,00;0.00;Apartamento, 0.00 de área total, 51.00 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555539652124
 8787715858622 ;MG ;UBERLANDIA ;CHACARAS TUBALINA E QUARTEL ;RUA JOSE GARIBALDINO, N. 350, Apto 502, BL 07 ;202.787,42;150.000,00;0.00;Apartamento, 61.97 de área total, 43.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787715858622
 8444428900756 ;MG ;UBERLANDIA ;MORUMBI ;RUA DO RODEIO, N. 536, LT33, 12433 ;215.556,95;137.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 250.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444428900756
 8444400109043 ;MG ;UNAI ;CANAA ; RUA AFRÂNIO GONZAGA, N. 14, QD 10 LT 24 ;190.000,00;190.000,00;0.00;Casa, 69.98 de área total, 69.98 de área privativa, 236.84 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400109043
 8444402894007 ;MG ;UNAI ;RESIDENCIAL GT ; AV GOVERNADOR VALADARES, N. 3150, Apto 104, ;240.000,00;240.000,00;0.00;Apartamento, 89.40 de área total, 74.47 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402894007
 8444423794559 ;MG ;URUCUIA ;CENTRO ; AV JUCELINO KUBISTCHEK, N. S/N, LOTE 14A QUADRA 73 ;66.495,04;116.000,00;42.68;Casa, 65.20 de área total, 65.20 de área privativa, 144.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423794559
 8444425973043 ;MG ;VARGINHA ;SANTA ALICE ;RUA FLODOALDO RODRIGUES, N. S/N, QD F, LT 21 ;90.161,30;154.000,00;41.46;Terreno, 35.61 de área total, 0.00 de área privativa, 200.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425973043
 8444428954597 ;MG ;VARGINHA ;ALTO DA FIGUEIRA III ;RUA MARIA DA GLORIA PEREIRA, N. 400, Apto 102, LT 28 QD 25 ;96.000,33;162.000,00;40.75;Apartamento, 59.46 de área total, 54.99 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444428954597
 8444425861326 ;MG ;VARGINHA ;CARAJAS ;RUA MARIA ANTONIETA TEIXEIRA, N. 130, CASA 130, ;101.926,27;172.000,00;40.75;Casa, 40.05 de área total, 40.05 de área privativa, 200.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425861326
 8787705650212 ;MG ;VARGINHA ;AEROPORTO ;AVENIDA PORTO SECO, N. 150, Apto 101, TORRE 14 ;126.926,84;210.000,00;39.56;Apartamento, 178.54 de área total, 48.84 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705650212
 8787705661206 ;MG ;VARGINHA ;AEROPORTO ;AVENIDA PORTO SECO, N. 150, Apto 404, TORRE 26 ;111.816,50;185.000,00;39.56;Apartamento, 0.00 de área total, 48.84 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705661206
